Order_ID,Order_Date,Customer_ID,Product_ID,Quantity,Unit_Price,Discount,Sales,Cost,Region,State,City,Sales_Channel,Shipping_Mode,Delivery_Days,Payment_Method,Order_Status,Profit ,,,
O02256,28/08/2025,C0066,P050,5,41751,25,156566.25,134632.13,North,Maharashtra,Mumbai,Mobile App,Express,3,Card,Delivered,21934.12,,,
O02257,15/09/2025,C0212,P042,5,47060,35,164710,219474.76,East,Telangana,Hyderabad,Website,Express,2,Net Banking,Delivered,-54764.76,,,
O02258,12/11/2025,C0020,P015,1,31469,15,26748.65,24300.94,North,Maharashtra,Mumbai,Mobile App,Express,6,UPI,Cancelled,2447.71,,,
O02259,12/29/2025,C0029,P037,5,19078,35,66773,66071.67,South,Telangana,Hyderabad,Marketplace,Standard,6,Net Banking,Cancelled,701.33,,,
O02260,8/25/2025,C0465,P026,4,43714,35,122399.2,119623.82,North,Maharashtra,Mumbai,Website,Express,5,UPI,Delivered,2775.38,,,
O02261,9/11/2025,C0290,P010,3,6964,10,18802.8,14028.66,West,Telangana,Hyderabad,Website,Express,4,Card,Cancelled,4774.14,,,
O02262,10/8/2025,C0331,P005,3,20221,25,45497.25,49923.82,North,Telangana,Hyderabad,Website,Express,1,Card,Delivered,-4426.57,,,
O02263,5/29/2025,C0456,P045,5,19156,15,81413,79795.5,West,Telangana,Hyderabad,Mobile App,Same Day,1,Card,Delivered,1617.5,,,
O02264,12/3/2025,C0338,P043,4,20577,0,82308,62639.53,South,Telangana,Hyderabad,Website,Standard,6,Net Banking,Delivered,19668.47,,,
O02265,11/3/2025,C0338,P023,1,29963,20,23970.4,21858.66,South,Maharashtra,Mumbai,Mobile App,Express,7,Net Banking,Delivered,2111.74,,,
O02266,5/9/2025,C0225,P049,1,19799,-5,19799,14075.65,South,Telangana,Hyderabad,Website,Express,6,UPI,Delivered,5723.35,,,
O02267,2/24/2025,C0210,P014,2,17681,15,30057.7,24508.35,East,Telangana,Hyderabad,Marketplace,Express,2,Card,Delivered,5549.35,,,
O02268,5/23/2025,C0325,P030,4,18719,0,74876,69657.39,East,Maharashtra,Pune,Website,Standard,5,Card,Cancelled,5218.61,,,
O02269,10/15/2025,C0184,P016,1,41034,20,32827.2,26816.21,North,Telangana,Hyderabad,Marketplace,Same Day,7,UPI,Cancelled,6010.99,,,
O02270,12/8/2025,C0200,P020,2,14328,-5,28656,25759.33,East,Telangana,Hyderabad,Mobile App,Standard,1,Card,Delivered,2896.67,,,
O02271,6/24/2025,C0152,P011,2,17999,-5,35998,29071.22,South,Telangana,Hyderabad,Website,Express,4,COD,Delivered,6926.78,,,
O01180,7/4/2025,C0193,P021,1,24789,30,17352.3,18996.86,North,Telangana,Hyderabad,Website,Standard,4,Card,Delivered,-1644.56,,,
O02273,10/15/2025,C0493,P003,4,8639,35,24189.2,21067.67,North,Telangana,Hyderabad,Mobile App,Express,7,COD,Delivered,3121.53,,,
O02274,9/12/2025,C0357,P041,4,37492,0,149968,129446.07,West,Maharashtra,Pune,Mobile App,Standard,2,COD,Delivered,20521.93,,,
O02275,11/12/2025,C0017,P029,2,21132,35,29584.8,26932.76,North,Telangana,Hyderabad,Marketplace,Standard,7,COD,Cancelled,2652.04,,,
O02276,11/4/2025,C0088,P018,3,26229,20,62949.6,69664.4,North,Karnataka,Bengaluru,Website,Standard,5,Card,Delivered,-6714.8,,,
O02277,7/11/2025,C0322,P019,1,45154,0,45154,36348.26,South,Karnataka,Bengaluru,Marketplace,Express,1,COD,Cancelled,8805.74,,,
O02278,18/04/2025,C0097,P018,5,40628,5,192983,181148.9,North,Karnataka,Bengaluru,Website,Express,3,UPI,Delivered,11834.1,,,
O02279,12/10/2025,C0332,P001,3,44251,35,92927.1,116212.19,East,Maharashtra,Mumbai,Marketplace,Express,3,Net Banking,Delivered,-23285.09,,,
O02562,4/26/2025,C0182,P005,4,36925,0,147700,128356.07,East,Telangana,Hyderabad,Website,Express,2,Net Banking,Cancelled,19343.93,,,
O02281,1/6/2025,C0283,P034,1,13131,-5,13131,11015.28,West,Telangana,Hyderabad,Website,Standard,5,Net Banking,Cancelled,2115.72,,,
O02282,5/4/2025,C0067,P047,4,23784,15,80865.6,64363,North,Telangana,Hyderabad,Website,Standard,5,Card,Delivered,16502.6,,,
O02283,2/5/2025,C0141,P035,2,947,10,1704.6,1202.23,East,Telangana,Hyderabad,Mobile App,Express,6,UPI,Delivered,502.37,,,
O02284,21/08/2025,C0329,P036,1,20380,10,18342,16022.71,North,Telangana,Hyderabad,Website,Same Day,7,Card,Cancelled,2319.29,,,
O02285,12/2/2025,C0329,P033,3,24320,20,58368,56464.11,East,Telangana,Hyderabad,Mobile App,Express,2,Net Banking,Delivered,1903.89,,,
O02286,1/25/2025,C0025,P017,5,17272,-5,86360,77694.84,East,Telangana,Hyderabad,Website,Express,4,Card,Delivered,8665.16,,,
O02287,11/14/2025,C0091,P031,1,35347,30,24742.9,23459.99,North,Telangana,Hyderabad,Marketplace,Same Day,6,UPI,Delivered,1282.91,,,
O02288,1/8/2025,Unknown,P028,1,37667,5,35783.65,29950.53,South,Karnataka,Bengaluru,Marketplace,Express,2,Card,Delivered,5833.12,,,
O02289,5/13/2025,C0091,P008,3,16093,0,48279,37804.29,West,Telangana,Hyderabad,Website,Express,6,Card,Delivered,10474.71,,,
O02290,6/15/2025,C0211,P037,2,39039,-5,78078,55330.75,East,Maharashtra,Pune,Marketplace,Express,7,COD,Delivered,22747.25,,,
O02291,10/12/2025,C0058,P020,3,7500,0,22500,16008.09,South,Telangana,Hyderabad,Mobile App,Standard,7,COD,Delivered,6491.91,,,
O02292,1/6/2025,C0164,P004,4,45002,30,126005.6,163314.77,East,Telangana,Hyderabad,Mobile App,Standard,5,UPI,Delivered,-37309.17,,,
O02293,5/10/2025,Unknown,P046,2,23789,30,33304.6,29555.56,West,Telangana,Hyderabad,Website,Same Day,6,Net Banking,Delivered,3749.04,,,
O02294,2/27/2025,C0238,P044,5,22466,20,89864,105217.06,West,Karnataka,Bengaluru,Marketplace,Express,6,UPI,Delivered,-15353.06,,,
O02295,6/2/2025,C0272,P004,4,40339,20,129084.8,99681.15,South,Telangana,Hyderabad,Marketplace,Express,2,COD,Cancelled,29403.65,,,
O02296,19/05/2025,C0011,P026,4,28769,35,80553.2,73944.35,South,Karnataka,Bengaluru,Mobile App,Express,1,UPI,Cancelled,6608.85,,,
O02297,6/3/2025,C0260,P013,1,46202,0,46202,37524.61,East,Telangana,Hyderabad,Marketplace,Standard,1,Net Banking,Delivered,8677.39,,,
O02298,3/29/2025,C0417,P034,4,21745,0,86980,59277.89,West,Karnataka,Bengaluru,Mobile App,Express,4,Net Banking,Delivered,27702.11,,,
O02299,2/3/2025,C0012,P020,5,20008,-5,100040,76167.59,South,Telangana,Hyderabad,Marketplace,Express,5,Net Banking,Delivered,23872.41,,,
O02300,5/31/2025,C0100,P049,4,5912,15,20100.8,19758.81,West,Telangana,Hyderabad,Website,Express,6,Card,Cancelled,341.99,,,
O02301,12/9/2025,C0061,P015,4,35657,0,142628,113760.22,North,Telangana,Hyderabad,Website,Standard,2,Card,Delivered,28867.78,,,
O02294,7/19/2025,C0474,P037,3,25605,-5,76815,55706.63,North,Karnataka,Bengaluru,Marketplace,Express,2,Card,Delivered,21108.37,,,
O02303,8/6/2025,C0492,P028,5,15276,25,57285,65362.63,South,Karnataka,Bengaluru,Mobile App,Express,4,UPI,Cancelled,-8077.63,,,
O02304,4/16/2025,C0113,P034,2,18314,35,25639.6,33477.49,West,Maharashtra,Mumbai,Mobile App,Same Day,5,Card,Delivered,-7837.89,,,
O02305,15/05/2025,C0020,P001,1,1879,15,1597.15,1442.88,East,Telangana,Hyderabad,Mobile App,Standard,4,UPI,Delivered,154.27,,,
O02306,3/16/2025,C0439,P030,3,17823,0,53469,45211.71,West,Telangana,Hyderabad,Mobile App,Express,3,UPI,Delivered,8257.29,,,
O02307,9/8/2025,C0412,P025,2,31692,10,57045.6,43025.1,North,Telangana,Hyderabad,Mobile App,Standard,7,Net Banking,Cancelled,14020.5,,,
O02308,7/29/2025,C0205,P024,2,46769,25,70153.5,87940.9,North,Karnataka,Bengaluru,Website,Express,5,UPI,Cancelled,-17787.4,,,
O02309,1/20/2025,C0104,P019,2,13809,30,19332.6,24051.54,North,Maharashtra,Pune,Website,Express,4,Card,Cancelled,-4718.94,,,
O02310,2/18/2025,C0033,P012,1,31985,0,31985,28871.47,West,Telangana,Hyderabad,Website,Express,3,UPI,Delivered,3113.53,,,
O02565,12/20/2025,C0115,P023,4,20894,-5,83576,66870.23,South,Telangana,Hyderabad,Marketplace,Express,4,COD,Delivered,16705.77,,,
O02312,12/13/2025,C0457,P019,5,8622,25,32332.5,38870.77,South,Maharashtra,Mumbai,Mobile App,Express,3,UPI,Cancelled,-6538.27,,,
O02313,24/11/2025,C0255,P042,4,29196,35,81748.8,93069.89,South,Telangana,Hyderabad,Website,Express,4,Card,Delivered,-11321.09,,,
O02314,5/5/2025,C0361,P022,3,45988,15,117269.4,121694.42,North,Maharashtra,Mumbai,Website,Express,2,Card,Cancelled,-4425.02,,,
O02315,7/26/2025,C0137,P014,2,31383,35,43936.2,41169.04,East,Telangana,Hyderabad,Marketplace,Standard,2,Net Banking,Delivered,2767.16,,,
O02316,16/03/2025,C0137,P043,2,19948,10,35906.4,34282.93,South,Telangana,Hyderabad,Mobile App,Express,6,Card,Cancelled,1623.47,,,
O02317,6/3/2025,C0198,P001,3,10411,5,29671.35,21164.29,South,Telangana,Hyderabad,Mobile App,Express,3,Card,Delivered,8507.06,,,
O02318,3/24/2025,C0374,P005,2,16066,-5,32132,20943.99,West,Maharashtra,Pune,Mobile App,Standard,5,Net Banking,Delivered,11188.01,,,
O02319,11/22/2025,C0354,P028,5,44123,0,220615,141778.04,South,Karnataka,Bengaluru,Marketplace,Express,3,UPI,Delivered,78836.96,,,
O02320,5/15/2025,C0175,P002,3,1393,-5,4179,2744.45,South,Karnataka,Bengaluru,Website,Express,1,Net Banking,Delivered,1434.55,,,
O02321,28/08/2025,C0404,P003,4,6868,35,19230.4,22388.03,East,Telangana,Hyderabad,Marketplace,Standard,6,Card,Delivered,-3157.63,,,
O02322,6/5/2025,C0204,P037,2,9405,25,14107.5,14556.89,West,Karnataka,Bengaluru,Website,Standard,Not Delivered,Card,Cancelled,-449.39,,,
O02323,12/18/2025,C0173,P019,1,16991,25,12743.25,13810.33,East,Karnataka,Bengaluru,Mobile App,Standard,2,Card,Delivered,-1067.08,,,
O02324,10/10/2025,C0100,P013,2,3477,20,5563.2,5847.74,West,Telangana,Hyderabad,Mobile App,Express,5,Net Banking,Delivered,-284.54,,,
O02325,10/3/2025,C0398,P003,3,48138,5,137193.3,116258.4,West,Karnataka,Bengaluru,Mobile App,Same Day,2,UPI,Delivered,20934.9,,,
O02326,24/09/2025,C0062,P007,5,33443,5,158854.25,142890.32,East,Telangana,Hyderabad,Mobile App,Express,3,Card,Delivered,15963.93,,,
O02327,1/7/2025,C0071,P042,4,4350,5,16530,13316.32,East,Telangana,Hyderabad,Mobile App,Express,7,Card,Delivered,3213.68,,,
O02328,5/5/2025,C0159,P013,5,38148,20,152592,155665.08,East,Telangana,Hyderabad,Website,Standard,6,COD,Delivered,-3073.08,,,
O02329,31/03/2025,C0045,P044,3,4456,-5,13368,10122.08,West,Maharashtra,Mumbai,Mobile App,Standard,6,UPI,Delivered,3245.92,,,
O02330,5/8/2025,C0400,P031,1,41541,-5,41541,29380.92,North,Telangana,Hyderabad,Mobile App,Express,3,COD,Delivered,12160.08,,,
O02331,10/6/2025,C0107,P018,1,15947,5,15149.65,10645.48,East,Telangana,Hyderabad,Marketplace,Standard,2,COD,Delivered,4504.17,,,
O02332,10/27/2025,C0441,P035,2,13696,-5,27392,21381.59,North,Maharashtra,Mumbai,Marketplace,Standard,7,UPI,Delivered,6010.41,,,
O02333,10/7/2025,C0288,P034,5,49109,5,233267.75,224010.73,East,Telangana,Hyderabad,Marketplace,Standard,1,UPI,Delivered,9257.02,,,
O02334,20/10/2025,C0305,P008,2,6697,-5,13394,8674.82,North,Telangana,Hyderabad,Website,Same Day,1,COD,Delivered,4719.18,,,
O02335,1/5/2025,C0014,P003,2,28631,0,57262,39189.13,North,Telangana,Hyderabad,Mobile App,Express,2,Net Banking,Delivered,18072.87,,,
O02336,1/7/2025,C0268,P016,3,20174,0,60522,57186.6,South,Telangana,Hyderabad,Website,Same Day,2,UPI,Delivered,3335.4,,,
O02337,14/05/2025,C0067,P034,4,43683,0,174732,153351.93,West,Karnataka,Bengaluru,Website,Express,5,COD,Delivered,21380.07,,,
O02338,7/15/2025,C0303,P029,5,14907,0,74535,48094.99,West,Telangana,Hyderabad,Website,Same Day,4,Net Banking,Delivered,26440.01,,,
O02339,9/7/2025,C0256,P038,3,17869,0,53607,33884.79,North,Telangana,Hyderabad,Website,Express,1,UPI,Delivered,19722.21,,,
O02340,4/1/2025,C0168,P041,5,34533,25,129498.75,151101.52,South,Telangana,Hyderabad,Marketplace,Standard,3,Card,Delivered,-21602.77,,,
O02341,12/2/2025,C0011,P006,2,1620,15,2754,2599.08,West,Telangana,Hyderabad,Marketplace,Same Day,6,Net Banking,Delivered,154.92,,,
O02342,18/12/2025,C0387,P016,2,38661,30,54125.4,54194.45,South,Maharashtra,Mumbai,Marketplace,Standard,7,Card,Cancelled,-69.05,,,
O02343,11/28/2025,C0309,P018,1,21841,5,20748.95,19814.87,West,Karnataka,Bengaluru,Marketplace,Express,7,Net Banking,Delivered,934.08,,,
O02344,2/28/2025,C0208,P005,4,26173,0,104692,69791.14,South,Telangana,Hyderabad,Mobile App,Express,1,Card,Delivered,34900.86,,,
O02345,5/28/2025,C0107,P028,1,41849,5,39756.55,38292.38,North,Telangana,Hyderabad,Marketplace,Same Day,1,Card,Delivered,1464.17,,,
O02346,16/03/2025,C0317,P003,1,24274,25,18205.5,15645.65,North,Telangana,Hyderabad,Website,Standard,5,COD,Delivered,2559.85,,,
O02347,7/18/2025,C0231,P003,5,49336,-5,246680,181216.99,North,Telangana,Hyderabad,Marketplace,Express,4,UPI,Delivered,65463.01,,,
O02348,4/28/2025,C0407,P034,4,21340,-5,85360,60701.72,East,Karnataka,Bengaluru,Marketplace,Express,1,COD,Cancelled,24658.28,,,
O02349,5/7/2025,C0020,P015,3,26603,10,71828.1,67126.87,South,Telangana,Hyderabad,Marketplace,Express,6,Card,Cancelled,4701.23,,,
O02350,1/10/2025,C0043,P033,5,1062,25,3982.5,4565.18,East,Telangana,Hyderabad,Website,Standard,3,UPI,Cancelled,-582.68,,,
O02351,7/4/2025,C0200,P044,4,39658,25,118974,122715.1,South,Telangana,Hyderabad,Marketplace,Express,4,Card,Delivered,-3741.1,,,
O02352,9/26/2025,C0153,P044,3,41626,0,124878,82084.95,North,Maharashtra,Mumbai,Marketplace,Express,3,Net Banking,Cancelled,42793.05,,,
O02353,2/17/2025,C0050,P007,2,46401,25,69601.5,64731.76,West,Telangana,Hyderabad,Marketplace,Express,2,Card,Delivered,4869.74,,,
O02354,12/2/2025,C0075,P040,3,41842,15,106697.1,85862.06,North,Telangana,Hyderabad,Mobile App,Same Day,5,Card,Delivered,20835.04,,,
O02355,9/8/2025,C0086,P029,3,22295,-5,66885,45015.26,East,Telangana,Hyderabad,Mobile App,Express,1,Net Banking,Delivered,21869.74,,,
O02356,2/20/2025,C0205,P032,3,44668,20,107203.2,101144.52,South,Telangana,Hyderabad,Marketplace,Standard,5,Card,Delivered,6058.68,,,
O02357,25/02/2025,C0045,P017,4,31408,15,106787.2,84575.29,East,Telangana,Hyderabad,Mobile App,Express,3,Card,Delivered,22211.91,,,
O02358,12/12/2025,C0095,P042,1,8072,15,6861.2,5429.64,South,Telangana,Hyderabad,Website,Express,7,Net Banking,Cancelled,1431.56,,,
O02359,9/7/2025,C0379,P047,2,44979,15,76464.3,64901.56,North,Telangana,Hyderabad,Mobile App,Express,7,UPI,Delivered,11562.74,,,
O02360,16/03/2025,C0363,P026,2,24926,15,42374.2,46123.67,East,Telangana,Hyderabad,Mobile App,Express,4,Card,Delivered,-3749.47,,,
O02361,24/11/2025,C0399,P036,1,48465,10,43618.5,37451.91,South,Telangana,Hyderabad,Website,Express,2,UPI,Cancelled,6166.59,,,
O02362,7/7/2025,C0021,P020,1,5544,15,4712.4,4466.36,East,Karnataka,Bengaluru,Mobile App,Express,6,COD,Delivered,246.04,,,
O02363,12/6/2025,C0041,P032,3,29906,35,62802.6,60050.63,West,Karnataka,Bengaluru,Marketplace,Express,2,Card,Delivered,2751.97,,,
O00264,7/11/2025,C0170,P026,4,48543,15,165046.2,155159.83,North,Telangana,Hyderabad,Mobile App,Express,5,Card,Cancelled,9886.37,,,
O02365,5/10/2025,C0302,P022,3,22125,35,46462.5,58715.66,North,Telangana,Hyderabad,Marketplace,Same Day,4,Card,Delivered,-12253.16,,,
O02366,8/5/2025,C0493,P035,4,35751,10,128703.6,132517.88,West,Maharashtra,Mumbai,Mobile App,Express,5,Card,Delivered,-3814.28,,,
O02367,6/25/2025,C0125,P033,2,1167,30,1633.8,2062.43,North,Karnataka,Bengaluru,Mobile App,Express,5,Net Banking,Cancelled,-428.63,,,
O02368,4/9/2025,C0265,P037,3,33867,35,71120.7,94924.99,West,Telangana,Hyderabad,Marketplace,Express,3,COD,Delivered,-23804.29,,,
O02369,4/6/2025,C0333,P040,1,1036,-5,1036,850.95,North,Telangana,Hyderabad,Mobile App,Standard,5,Card,Delivered,185.05,,,
O02370,26/06/2025,C0388,P040,1,45842,35,32089.4,30508.3,South,Telangana,Hyderabad,Marketplace,Standard,2,UPI,Delivered,1581.1,,,
O02371,1/14/2025,C0072,P008,5,28802,10,129609,92663.5,North,Maharashtra,Mumbai,Marketplace,Standard,4,UPI,Delivered,36945.5,,,
O02372,2/15/2025,C0173,P040,4,40651,35,113822.8,105799.79,East,Telangana,Hyderabad,Mobile App,Standard,6,COD,Cancelled,8023.01,,,
O02373,9/11/2025,C0257,P039,4,45346,0,181384,146686.61,West,Maharashtra,Pune,Mobile App,Express,3,Card,Delivered,34697.39,,,
O02374,5/22/2025,C0248,P002,1,18043,15,15336.55,15807.69,South,Telangana,Hyderabad,Website,Standard,2,UPI,Delivered,-471.14,,,
O02375,3/3/2025,C0175,P020,3,36381,-5,109143,80071.04,South,Telangana,Hyderabad,Website,Standard,1,COD,Delivered,29071.96,,,
O02376,5/23/2025,C0175,P013,3,49182,0,147546,91353.8,East,Telangana,Hyderabad,Website,Express,7,Net Banking,Delivered,56192.2,,,
O02377,2/17/2025,C0050,P002,1,15014,35,10509.8,9814.42,West,Telangana,Hyderabad,Marketplace,Standard,2,Net Banking,Cancelled,695.38,,,
O02378,1/11/2025,C0077,P011,2,43421,20,69473.6,62663.99,South,Telangana,Hyderabad,Marketplace,Same Day,2,Net Banking,Cancelled,6809.61,,,
O02379,8/9/2025,C0360,P032,5,5876,10,26442,19460.48,South,Karnataka,Bengaluru,Website,Standard,7,COD,Delivered,6981.52,,,
O02380,7/16/2025,C0118,P035,2,36409,0,72818,56344.71,South,Telangana,Hyderabad,Mobile App,Express,2,UPI,Cancelled,16473.29,,,
O02381,5/30/2025,C0389,P022,4,12496,10,44985.6,44230.02,North,Maharashtra,Pune,Website,Express,Not Delivered,UPI,Cancelled,755.58,,,
O02382,9/7/2025,C0200,P025,3,13332,5,37996.2,25616.69,South,Telangana,Hyderabad,Marketplace,Express,4,UPI,Delivered,12379.51,,,
O02383,1/16/2025,C0313,P036,1,15815,-5,15815,14331.9,West,Maharashtra,Mumbai,Marketplace,Express,4,Net Banking,Delivered,1483.1,,,
O02384,10/26/2025,C0019,P004,2,25376,10,45676.8,39332.5,North,Maharashtra,Mumbai,Marketplace,Express,5,UPI,Delivered,6344.3,,,
O02385,10/30/2025,C0489,P043,3,14207,5,40489.95,35429.08,West,Karnataka,Bengaluru,Mobile App,Express,1,Net Banking,Delivered,5060.87,,,
O02386,2/8/2025,C0477,P026,5,35495,5,168601.25,128857.74,South,Telangana,Hyderabad,Marketplace,Express,5,UPI,Delivered,39743.51,,,
O02387,6/9/2025,C0394,P032,1,16813,25,12609.75,11890.19,East,Telangana,Hyderabad,Website,Express,6,Card,Delivered,719.56,,,
O02388,9/9/2025,C0444,P041,5,36207,15,153879.75,133249.35,North,Karnataka,Bengaluru,Mobile App,Standard,7,Card,Cancelled,20630.4,,,
O02389,5/1/2025,C0456,P043,3,37959,0,113877,95324.94,North,Telangana,Hyderabad,Marketplace,Express,2,Card,Cancelled,18552.06,,,
O02390,3/5/2025,C0420,P041,5,1603,25,6011.25,5075.56,West,Telangana,Hyderabad,Marketplace,Standard,5,UPI,Cancelled,935.69,,,
O02391,10/24/2025,C0233,P044,1,13677,35,9573.9,12738.23,South,Karnataka,Bengaluru,Marketplace,Standard,5,UPI,Delivered,-3164.33,,,
O02392,30/07/2025,C0397,P049,3,45345,35,95224.5,122979.81,South,Telangana,Hyderabad,Mobile App,Standard,2,COD,Delivered,-27755.31,,,
O02393,2/26/2025,C0010,P024,2,32227,-5,64454,39941.91,South,Maharashtra,Pune,Mobile App,Express,7,Net Banking,Delivered,24512.09,,,
O02394,10/19/2025,C0204,P007,1,26662,25,19996.5,19038.91,West,Telangana,Hyderabad,Marketplace,Standard,6,Card,Cancelled,957.59,,,
O02395,8/1/2025,C0351,P010,1,1564,-5,1564,1256.88,North,Telangana,Hyderabad,Mobile App,Standard,2,Card,Cancelled,307.12,,,
O02396,1/1/2025,C0164,P001,3,19774,-5,59322,54343.62,East,Maharashtra,Pune,Website,Express,3,UPI,Cancelled,4978.38,,,
O02397,6/8/2025,C0282,P014,5,38159,0,190795,114954.15,West,Karnataka,Bengaluru,Website,Express,7,UPI,Delivered,75840.85,,,
O02398,1/4/2025,C0112,P027,4,4686,20,14995.2,12643.94,East,Karnataka,Bengaluru,Marketplace,Standard,4,Net Banking,Cancelled,2351.26,,,
O02399,6/14/2025,C0065,P018,5,2942,35,10297,10822.47,West,Telangana,Hyderabad,Mobile App,Express,2,COD,Cancelled,-525.47,,,
O02400,2/17/2025,C0272,P035,5,5306,35,18571,22259.07,East,Karnataka,Bengaluru,Mobile App,Express,7,UPI,Delivered,-3688.07,,,
O02401,5/3/2025,C0459,P010,2,16453,25,24679.5,20547.73,West,Telangana,Hyderabad,Marketplace,Express,5,Card,Delivered,4131.77,,,
O02402,7/9/2025,C0208,P048,2,11230,15,19091,15894.1,North,Telangana,Hyderabad,Marketplace,Express,7,UPI,Delivered,3196.9,,,
O02403,1/17/2025,C0044,P001,4,40649,35,113817.2,105126.32,West,Telangana,Hyderabad,Website,Standard,7,Card,Delivered,8690.88,,,
O02404,8/7/2025,C0348,P027,2,6681,5,12693.9,9584.3,South,Maharashtra,Pune,Marketplace,Standard,4,Card,Delivered,3109.6,,,
O02405,13/05/2025,C0046,P005,3,33832,15,86271.6,94841.26,South,Telangana,Hyderabad,Mobile App,Standard,5,UPI,Delivered,-8569.66,,,
O02406,9/30/2025,C0171,P047,4,32322,25,96966,103092.55,East,Telangana,Hyderabad,Website,Express,1,Card,Delivered,-6126.55,,,
O02407,3/9/2025,C0178,P012,5,713,15,3030.25,3034.76,North,Telangana,Hyderabad,Marketplace,Standard,1,Card,Cancelled,-4.51,,,
O02408,11/6/2025,C0446,P013,5,7985,30,27947.5,29868.37,South,Telangana,Hyderabad,Marketplace,Express,2,Card,Delivered,-1920.87,,,
O02409,12/27/2025,C0239,P025,1,26259,30,18381.3,18017.98,North,Karnataka,Bengaluru,Website,Express,5,Card,Cancelled,363.32,,,
O02410,8/1/2025,C0147,P045,2,34859,-5,69718,56247.88,West,Telangana,Hyderabad,Marketplace,Express,1,Card,Cancelled,13470.12,,,
O02411,5/12/2025,C0154,P043,3,30719,-5,92157,82764.84,West,Telangana,Hyderabad,Marketplace,Standard,4,Net Banking,Cancelled,9392.16,,,
O02412,5/29/2025,C0436,P030,4,12065,0,48260,44327.22,West,Telangana,Hyderabad,Website,Standard,6,Net Banking,Delivered,3932.78,,,
O02413,12/13/2025,C0429,P037,3,8857,30,18599.7,18458.43,West,Telangana,Hyderabad,Website,Express,4,Card,Delivered,141.27,,,
O02414,1/12/2025,C0048,P022,3,16911,0,50733,33770.08,East,Telangana,Hyderabad,Marketplace,Express,4,COD,Delivered,16962.92,,,
O02415,16/07/2025,C0346,P012,4,6639,35,18589.2,18205.79,North,Telangana,Hyderabad,Website,Standard,2,Card,Delivered,383.41,,,
O02416,12/11/2025,C0347,P032,1,44079,0,44079,31082.51,East,Telangana,Hyderabad,Marketplace,Express,2,Card,Delivered,12996.49,,,
O02417,7/4/2025,C0168,P031,1,12281,0,12281,7778.1,South,Telangana,Hyderabad,Marketplace,Same Day,1,Net Banking,Delivered,4502.9,,,
O02418,27/12/2025,C0494,P011,1,14620,35,10234,9027.51,North,Telangana,Hyderabad,Mobile App,Standard,4,UPI,Cancelled,1206.49,,,
O02419,5/3/2025,C0429,P036,2,37067,15,63013.9,49915.88,North,Telangana,Hyderabad,Mobile App,Express,5,Card,Cancelled,13098.02,,,
O02420,5/31/2025,C0431,P044,1,18206,20,14564.8,17086.32,South,Telangana,Hyderabad,Website,Express,5,Net Banking,Cancelled,-2521.52,,,
O02421,3/1/2025,C0497,P035,1,11035,15,9379.75,10142.44,East,Telangana,Hyderabad,Marketplace,Standard,4,Card,Delivered,-762.69,,,
O02422,4/17/2025,C0473,P023,2,4148,0,8296,6627.75,South,Maharashtra,Pune,Website,Standard,Not Delivered,Card,Cancelled,1668.25,,,
O02423,5/26/2025,C0385,P021,3,12469,-5,37407,25796.35,South,Telangana,Hyderabad,Mobile App,Same Day,4,Card,Cancelled,11610.65,,,
O02424,6/6/2025,C0265,P032,4,22338,-5,89352,69668.57,North,Telangana,Hyderabad,Marketplace,Express,4,Net Banking,Delivered,19683.43,,,
O02425,1/2/2025,C0115,P012,3,944,25,2124,1891.19,South,Karnataka,Bengaluru,Website,Express,7,Net Banking,Delivered,232.81,,,
O02426,4/20/2025,C0243,P003,1,25937,30,18155.9,20215.57,East,Karnataka,Bengaluru,Mobile App,Express,3,COD,Delivered,-2059.67,,,
O02427,1/1/2025,C0442,P003,2,3070,15,5219,4391.39,North,Telangana,Hyderabad,Mobile App,Express,4,COD,Cancelled,827.61,,,
O02428,8/6/2025,C0389,P034,3,559,25,1257.75,1543.18,South,Telangana,Hyderabad,Mobile App,Same Day,3,Card,Delivered,-285.43,,,
O02429,5/27/2025,C0024,P001,3,5745,0,17235,11818.36,East,Telangana,Hyderabad,Website,Same Day,3,Net Banking,Cancelled,5416.64,,,
O02430,8/11/2025,C0058,P032,4,37542,25,112626,98056.07,West,Telangana,Hyderabad,Website,Standard,2,COD,Cancelled,14569.93,,,
O02431,7/20/2025,C0137,P007,5,12075,0,60375,37064.66,West,Maharashtra,Pune,Marketplace,Express,5,Card,Delivered,23310.34,,,
O02432,5/13/2025,C0004,P019,1,40145,15,34123.25,25969.39,East,Telangana,Hyderabad,Website,Express,1,COD,Delivered,8153.86,,,
O02433,4/16/2025,C0021,P050,1,9835,10,8851.5,6828.43,West,Telangana,Hyderabad,Mobile App,Standard,6,Card,Delivered,2023.07,,,
O02434,5/2/2025,C0384,P047,1,40390,15,34331.5,24802.64,West,Karnataka,Bengaluru,Website,Express,1,Card,Delivered,9528.86,,,
O02435,1/5/2025,C0244,P028,4,49918,0,199672,157786.96,North,Karnataka,Bengaluru,Website,Standard,7,Card,Cancelled,41885.04,,,
O02436,10/20/2025,C0109,P030,3,6266,10,16918.2,14956.79,West,Telangana,Hyderabad,Website,Standard,1,Card,Delivered,1961.41,,,
O02437,8/20/2025,C0171,P016,5,30774,30,107709,129337.11,West,Telangana,Hyderabad,Mobile App,Express,4,Card,Delivered,-21628.11,,,
